Image_ID,Engine,Engine_Final_Decision,Engine_Confidence,Method,Method_Decision,Method_Confidence,Method_Reason,Localized,Annotation_Source
12c7f643-ae05-42f9-b6d1-dd2b25451d71_jpg.rf.ac6c7af06e8d825df195c790d4b01af7.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"2 region(s), image_percent=0.2677, min_area=346.1",Yes,Yes
12c7f643-ae05-42f9-b6d1-dd2b25451d71_jpg.rf.ac6c7af06e8d825df195c790d4b01af7.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.911,vit_fire 0.998 >= 0.6; flame_color=0.2677,No,No
12d657fc-66f3-413f-956d-e37f52bb4c38_jpg.rf.b4f013ecf13df7035b9aa39c5e74a4e9.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
12d657fc-66f3-413f-956d-e37f52bb4c38_jpg.rf.b4f013ecf13df7035b9aa39c5e74a4e9.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"3 region(s), image_percent=0.3712, min_area=346.1",Yes,Yes
12d657fc-66f3-413f-956d-e37f52bb4c38_jpg.rf.b4f013ecf13df7035b9aa39c5e74a4e9.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.79,vit_fire 0.999 >= 0.6; flame_color=0.3712,No,No
132-img1_jpg.rf.5c9d2175de76f42a848f7303a0c6bc8a.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
132-img1_jpg.rf.5c9d2175de76f42a848f7303a0c6bc8a.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"2 region(s), image_percent=0.2338, min_area=346.1",Yes,Yes
132-img1_jpg.rf.5c9d2175de76f42a848f7303a0c6bc8a.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.556,vit_fire 0.999 >= 0.6; flame_color=0.2338,No,No
132343342_21n_jpg.rf.fbcba7c5dabae49a0d5b83f4b42c90e3.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
132343342_21n_jpg.rf.fbcba7c5dabae49a0d5b83f4b42c90e3.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"4 region(s), image_percent=0.2929, min_area=346.1",Yes,Yes
132343342_21n_jpg.rf.fbcba7c5dabae49a0d5b83f4b42c90e3.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.615,vit_fire 0.998 >= 0.6; flame_color=0.2929,No,No
13518571_jpg.rf.8ec625bf2ad7876efecd48af34775a3b.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
13518571_jpg.rf.8ec625bf2ad7876efecd48af34775a3b.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"8 region(s), image_percent=0.0983, min_area=346.1",Yes,Yes
13518571_jpg.rf.8ec625bf2ad7876efecd48af34775a3b.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.97,vit_fire 0.998 >= 0.6; flame_color=0.0983,No,No
13518572_jpg.rf.21201b213b48ca1ea4e21014e3f7b60e.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
13518572_jpg.rf.21201b213b48ca1ea4e21014e3f7b60e.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"2 region(s), image_percent=0.0257, min_area=346.1",Yes,Yes
13518572_jpg.rf.21201b213b48ca1ea4e21014e3f7b60e.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.849,vit_fire 0.998 >= 0.6; flame_color=0.0257,No,No
138224ad-56d5-40a4-b3ee-2bd2f67fdd35_jpg.rf.1b264d0912cbaf29c7e39adf7f3f99fc.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
138224ad-56d5-40a4-b3ee-2bd2f67fdd35_jpg.rf.1b264d0912cbaf29c7e39adf7f3f99fc.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"2 region(s), image_percent=0.2881, min_area=346.1",Yes,Yes
138224ad-56d5-40a4-b3ee-2bd2f67fdd35_jpg.rf.1b264d0912cbaf29c7e39adf7f3f99fc.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.574,vit_fire 0.999 >= 0.6; flame_color=0.2881,No,No
138a6175-1bcd-435d-b742-fdfe35fea9a2_jpg.rf.4af05a2225bf7889889efd120918d72c.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
138a6175-1bcd-435d-b742-fdfe35fea9a2_jpg.rf.4af05a2225bf7889889efd120918d72c.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"1 region(s), image_percent=0.1400, min_area=346.1",Yes,Yes
138a6175-1bcd-435d-b742-fdfe35fea9a2_jpg.rf.4af05a2225bf7889889efd120918d72c.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.604,vit_fire 0.999 >= 0.6; flame_color=0.1400,No,No
138cee92-750e-4cca-bf9e-bc76a1f8da6f_jpg.rf.b2df60d790f522d72ed82c82a21fa392.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
138cee92-750e-4cca-bf9e-bc76a1f8da6f_jpg.rf.b2df60d790f522d72ed82c82a21fa392.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"2 region(s), image_percent=0.0606, min_area=346.1",Yes,Yes
138cee92-750e-4cca-bf9e-bc76a1f8da6f_jpg.rf.b2df60d790f522d72ed82c82a21fa392.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.917,vit_fire 0.998 >= 0.6; flame_color=0.0606,No,No
141637fc-6b36-4ab5-b6ba-b4e0e5e38b13_jpg.rf.8d2ed2edf2d77019fabced29d252513c.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.922,Fire,No,No
141637fc-6b36-4ab5-b6ba-b4e0e5e38b13_jpg.rf.8d2ed2edf2d77019fabced29d252513c.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"3 region(s), image_percent=0.0209, min_area=346.1",Yes,Yes
141637fc-6b36-4ab5-b6ba-b4e0e5e38b13_jpg.rf.8d2ed2edf2d77019fabced29d252513c.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.743,vit_fire 0.922 >= 0.6; flame_color=0.0209,No,No
14d572f9-e7c2-4304-a55a-51f9b6152bc6_jpg.rf.f05b14ca32642bc947e4cceddf4bc15d.jpg,Fire Detection,Fire,0.936,vit_fire,Fire,0.936,Fire,No,No
14d572f9-e7c2-4304-a55a-51f9b6152bc6_jpg.rf.f05b14ca32642bc947e4cceddf4bc15d.jpg,Fire Detection,Fire,0.936,opencv_flame,Flame Color Detected,0.362,"1 region(s), image_percent=0.0022, min_area=346.1",Yes,Yes
14d572f9-e7c2-4304-a55a-51f9b6152bc6_jpg.rf.f05b14ca32642bc947e4cceddf4bc15d.jpg,Fire Detection,Fire,0.936,clip_fire_evidence,Visible Fire,0.772,vit_fire 0.936 >= 0.6; flame_color=0.0022,No,No
150389db-ed76-48f2-807b-24f0abf65bca_jpg.rf.71eb6580bdbcac649f4fa8db8394e1ee.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.997,Fire,No,No
150389db-ed76-48f2-807b-24f0abf65bca_jpg.rf.71eb6580bdbcac649f4fa8db8394e1ee.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"1 region(s), image_percent=0.0262, min_area=346.1",Yes,Yes
150389db-ed76-48f2-807b-24f0abf65bca_jpg.rf.71eb6580bdbcac649f4fa8db8394e1ee.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.817,vit_fire 0.997 >= 0.6; flame_color=0.0262,No,No
150602191030-austin-texas-dashcam-car-explosion-fire-large-169_jpg.rf.d5f28a60543d6e8b7b5f2cc111b69e6d.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
150602191030-austin-texas-dashcam-car-explosion-fire-large-169_jpg.rf.d5f28a60543d6e8b7b5f2cc111b69e6d.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"6 region(s), image_percent=0.1140, min_area=346.1",Yes,Yes
150602191030-austin-texas-dashcam-car-explosion-fire-large-169_jpg.rf.d5f28a60543d6e8b7b5f2cc111b69e6d.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.979,vit_fire 0.998 >= 0.6; flame_color=0.1140,No,No
1512866b-4ca2-45eb-8261-ae2e1a0ef576_jpg.rf.61915fa2b84a563805ad62d73f66c7f0.jpg,Fire Detection,Fire,0.933,vit_fire,Fire,0.933,Fire,No,No
1512866b-4ca2-45eb-8261-ae2e1a0ef576_jpg.rf.61915fa2b84a563805ad62d73f66c7f0.jpg,Fire Detection,Fire,0.933,opencv_flame,No Flame Color,0.0,"0 region(s), image_percent=0.0000, min_area=346.1",No,No
1512866b-4ca2-45eb-8261-ae2e1a0ef576_jpg.rf.61915fa2b84a563805ad62d73f66c7f0.jpg,Fire Detection,Fire,0.933,clip_fire_evidence,Visible Fire,0.827,vit_fire 0.933 >= 0.6; flame_color=0.0000,No,No
1523ff34-8859-4a4c-b09e-ac839d9a7775_jpg.rf.92179c63f237d0429da8138c53983231.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
1523ff34-8859-4a4c-b09e-ac839d9a7775_jpg.rf.92179c63f237d0429da8138c53983231.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"4 region(s), image_percent=0.3808, min_area=346.1",Yes,Yes
1523ff34-8859-4a4c-b09e-ac839d9a7775_jpg.rf.92179c63f237d0429da8138c53983231.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.739,vit_fire 0.999 >= 0.6; flame_color=0.3808,No,No
15250e34-0a22-47b3-9d04-0d0d53e051ab_jpg.rf.7d6d4b7a864234c5481f6c36d5c6079f.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
15250e34-0a22-47b3-9d04-0d0d53e051ab_jpg.rf.7d6d4b7a864234c5481f6c36d5c6079f.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"3 region(s), image_percent=0.4117, min_area=346.1",Yes,Yes
15250e34-0a22-47b3-9d04-0d0d53e051ab_jpg.rf.7d6d4b7a864234c5481f6c36d5c6079f.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.948,vit_fire 0.999 >= 0.6; flame_color=0.4117,No,No
1576a04e-5101-4cdd-9aa7-fab8818ed038_jpg.rf.494c030e2bc6619915d9f3d0c2cc1392.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
1576a04e-5101-4cdd-9aa7-fab8818ed038_jpg.rf.494c030e2bc6619915d9f3d0c2cc1392.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"4 region(s), image_percent=0.6837, min_area=346.1",Yes,Yes
1576a04e-5101-4cdd-9aa7-fab8818ed038_jpg.rf.494c030e2bc6619915d9f3d0c2cc1392.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.852,vit_fire 0.999 >= 0.6; flame_color=0.6837,No,No
15d334c9-9d56-4976-853b-12bf7e182ed5_jpg.rf.051e364a33ab167dc1dab98393370f86.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
15d334c9-9d56-4976-853b-12bf7e182ed5_jpg.rf.051e364a33ab167dc1dab98393370f86.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"2 region(s), image_percent=0.0328, min_area=346.1",Yes,Yes
15d334c9-9d56-4976-853b-12bf7e182ed5_jpg.rf.051e364a33ab167dc1dab98393370f86.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.838,vit_fire 0.999 >= 0.6; flame_color=0.0328,No,No
165b22d4-ffcd-4728-b808-5619d62a44c3_jpg.rf.74586d53631f3f63ac38bbc8152d9426.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
165b22d4-ffcd-4728-b808-5619d62a44c3_jpg.rf.74586d53631f3f63ac38bbc8152d9426.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"3 region(s), image_percent=0.0304, min_area=346.1",Yes,Yes
165b22d4-ffcd-4728-b808-5619d62a44c3_jpg.rf.74586d53631f3f63ac38bbc8152d9426.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.502,vit_fire 0.999 >= 0.6; flame_color=0.0304,No,No
16a3592f-8d7d-40c9-9e2b-2c0ab5b0e053_jpg.rf.0727342510eb2ba0008bd8bb7df5c12e.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.995,Fire,No,No
16a3592f-8d7d-40c9-9e2b-2c0ab5b0e053_jpg.rf.0727342510eb2ba0008bd8bb7df5c12e.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"2 region(s), image_percent=0.0173, min_area=346.1",Yes,Yes
16a3592f-8d7d-40c9-9e2b-2c0ab5b0e053_jpg.rf.0727342510eb2ba0008bd8bb7df5c12e.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.944,vit_fire 0.995 >= 0.6; flame_color=0.0173,No,No
17c885d8-fe46-4129-b3fa-f2a7157aa4ff_jpg.rf.eaa79406218d5a013f758c108d3f4e49.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
17c885d8-fe46-4129-b3fa-f2a7157aa4ff_jpg.rf.eaa79406218d5a013f758c108d3f4e49.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"4 region(s), image_percent=0.5093, min_area=346.1",Yes,Yes
17c885d8-fe46-4129-b3fa-f2a7157aa4ff_jpg.rf.eaa79406218d5a013f758c108d3f4e49.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.844,vit_fire 0.999 >= 0.6; flame_color=0.5093,No,No
185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae_jpg.rf.0d6ddb5be95207f7c82917e76b930945.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae_jpg.rf.0d6ddb5be95207f7c82917e76b930945.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"3 region(s), image_percent=0.0137, min_area=346.1",Yes,Yes
185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae_jpg.rf.0d6ddb5be95207f7c82917e76b930945.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.758,vit_fire 0.998 >= 0.6; flame_color=0.0137,No,No
185e7908-211b-4600-b6f4-adf5757fd7b4_jpg.rf.0a3ce37111ea621bf93715f905c6adf2.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
185e7908-211b-4600-b6f4-adf5757fd7b4_jpg.rf.0a3ce37111ea621bf93715f905c6adf2.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"3 region(s), image_percent=0.3698, min_area=346.1",Yes,Yes
185e7908-211b-4600-b6f4-adf5757fd7b4_jpg.rf.0a3ce37111ea621bf93715f905c6adf2.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.792,vit_fire 0.999 >= 0.6; flame_color=0.3698,No,No
1862baac-1545-4729-be63-1d766cfb0da3_jpg.rf.033c493c5f57fd084d3fe78765049e1b.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
1862baac-1545-4729-be63-1d766cfb0da3_jpg.rf.033c493c5f57fd084d3fe78765049e1b.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"1 region(s), image_percent=0.2778, min_area=346.1",Yes,Yes
1862baac-1545-4729-be63-1d766cfb0da3_jpg.rf.033c493c5f57fd084d3fe78765049e1b.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.863,vit_fire 0.999 >= 0.6; flame_color=0.2778,No,No
18657d3a-2eb2-40c1-b88a-a6d0b9c16dec_jpg.rf.eb03152f04d39a9d7b1096771d8cf0d5.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
18657d3a-2eb2-40c1-b88a-a6d0b9c16dec_jpg.rf.eb03152f04d39a9d7b1096771d8cf0d5.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"3 region(s), image_percent=0.0713, min_area=346.1",Yes,Yes
18657d3a-2eb2-40c1-b88a-a6d0b9c16dec_jpg.rf.eb03152f04d39a9d7b1096771d8cf0d5.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.762,vit_fire 0.999 >= 0.6; flame_color=0.0713,No,No
187b7111-3763-4090-ba29-55f5182f9f2d_jpg.rf.033fb4953873777f49611ff8e0236ea7.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
187b7111-3763-4090-ba29-55f5182f9f2d_jpg.rf.033fb4953873777f49611ff8e0236ea7.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"3 region(s), image_percent=0.3411, min_area=346.1",Yes,Yes
187b7111-3763-4090-ba29-55f5182f9f2d_jpg.rf.033fb4953873777f49611ff8e0236ea7.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.843,vit_fire 0.999 >= 0.6; flame_color=0.3411,No,No
196bc6f8-d7ce-4edc-9bed-b2db0bb0e59c_jpg.rf.124c617fa475a6d4071eaac3768dba80.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
196bc6f8-d7ce-4edc-9bed-b2db0bb0e59c_jpg.rf.124c617fa475a6d4071eaac3768dba80.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"6 region(s), image_percent=0.2367, min_area=346.1",Yes,Yes
196bc6f8-d7ce-4edc-9bed-b2db0bb0e59c_jpg.rf.124c617fa475a6d4071eaac3768dba80.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.59,vit_fire 0.998 >= 0.6; flame_color=0.2367,No,No
19a1e517-96d1-40f5-bbae-e3714bf79940_jpg.rf.3d842b47f01df6f37855d930f0ed6c32.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
19a1e517-96d1-40f5-bbae-e3714bf79940_jpg.rf.3d842b47f01df6f37855d930f0ed6c32.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"1 region(s), image_percent=0.0283, min_area=346.1",Yes,Yes
19a1e517-96d1-40f5-bbae-e3714bf79940_jpg.rf.3d842b47f01df6f37855d930f0ed6c32.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,No Visible Fire,0.547,vit_fire 0.999 >= 0.6; flame_color=0.0283,No,No
19b8f9ee-c97b-44c0-b8cb-324b31e30704_jpg.rf.df9778dfa012683b20670c29d2298926.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.995,Fire,No,No
19b8f9ee-c97b-44c0-b8cb-324b31e30704_jpg.rf.df9778dfa012683b20670c29d2298926.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"7 region(s), image_percent=0.2529, min_area=346.1",Yes,Yes
19b8f9ee-c97b-44c0-b8cb-324b31e30704_jpg.rf.df9778dfa012683b20670c29d2298926.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.853,vit_fire 0.995 >= 0.6; flame_color=0.2529,No,No
1_100_jpg.rf.109c1c08a967ed78774564e9ae9149e6.jpg,Fire Detection,No Fire,0.0,vit_fire,No Fire,0.928,Normal,No,No
1_100_jpg.rf.109c1c08a967ed78774564e9ae9149e6.jpg,Fire Detection,No Fire,0.0,opencv_flame,Flame Color Detected,1.0,"5 region(s), image_percent=0.1088, min_area=346.1",Yes,Yes
1_100_jpg.rf.109c1c08a967ed78774564e9ae9149e6.jpg,Fire Detection,No Fire,0.0,clip_fire_evidence,Visible Fire,0.981,strong no-fire classifier vetoed color/CLIP fire evidence; veto=vit_no_fire 0.928; evidence=clip_visible_fire 0.981; flame_color=0.1088,No,No
1_11_jpg.rf.e8e981c54f73502e0c73c7492475558b.jpg,Fire Detection,Fire,0.998,vit_fire,Fire,0.998,Fire,No,No
1_11_jpg.rf.e8e981c54f73502e0c73c7492475558b.jpg,Fire Detection,Fire,0.998,opencv_flame,No Flame Color,0.0,"0 region(s), image_percent=0.0000, min_area=346.1",No,No
1_11_jpg.rf.e8e981c54f73502e0c73c7492475558b.jpg,Fire Detection,Fire,0.998,clip_fire_evidence,Visible Fire,0.545,vit_fire 0.998 >= 0.6; flame_color=0.0000,No,No
1_12_jpg.rf.e6dcb59672a512ba4258e6ff052584bb.jpg,Fire Detection,Fire,0.999,vit_fire,Fire,0.999,Fire,No,No
1_12_jpg.rf.e6dcb59672a512ba4258e6ff052584bb.jpg,Fire Detection,Fire,0.999,opencv_flame,No Flame Color,0.0,"0 region(s), image_percent=0.0000, min_area=346.1",No,No
1_12_jpg.rf.e6dcb59672a512ba4258e6ff052584bb.jpg,Fire Detection,Fire,0.999,clip_fire_evidence,Visible Fire,0.562,vit_fire 0.999 >= 0.6; flame_color=0.0000,No,No
1_14_jpg.rf.bd28f5bba14848750cd22465f1d331e8.jpg,Fire Detection,Fire,0.998,vit_fire,Fire,0.998,Fire,No,No
1_14_jpg.rf.bd28f5bba14848750cd22465f1d331e8.jpg,Fire Detection,Fire,0.998,opencv_flame,No Flame Color,0.0,"0 region(s), image_percent=0.0000, min_area=346.1",No,No
1_14_jpg.rf.bd28f5bba14848750cd22465f1d331e8.jpg,Fire Detection,Fire,0.998,clip_fire_evidence,No Visible Fire,0.613,vit_fire 0.998 >= 0.6; flame_color=0.0000,No,No
1_16_jpg.rf.d6f04ba7a9bf7c734cab233dc96f2033.jpg,Fire Detection,Fire,0.998,vit_fire,Fire,0.998,Fire,No,No
1_16_jpg.rf.d6f04ba7a9bf7c734cab233dc96f2033.jpg,Fire Detection,Fire,0.998,opencv_flame,No Flame Color,0.0,"0 region(s), image_percent=0.0000, min_area=346.1",No,No
1_16_jpg.rf.d6f04ba7a9bf7c734cab233dc96f2033.jpg,Fire Detection,Fire,0.998,clip_fire_evidence,Visible Fire,0.534,vit_fire 0.998 >= 0.6; flame_color=0.0000,No,No
1_17_jpg.rf.63c20ef8bbc719996f6eea404b3e60fe.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.982,Fire,No,No
1_17_jpg.rf.63c20ef8bbc719996f6eea404b3e60fe.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"1 region(s), image_percent=0.0463, min_area=346.1",Yes,Yes
1_17_jpg.rf.63c20ef8bbc719996f6eea404b3e60fe.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,No Visible Fire,0.524,vit_fire 0.982 >= 0.6; flame_color=0.0463,No,No
1_18_jpg.rf.bdd9ad77380cb59d03ac2b96ecbe62ce.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
1_18_jpg.rf.bdd9ad77380cb59d03ac2b96ecbe62ce.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"2 region(s), image_percent=0.7763, min_area=346.1",Yes,Yes
1_18_jpg.rf.bdd9ad77380cb59d03ac2b96ecbe62ce.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.874,vit_fire 0.999 >= 0.6; flame_color=0.7763,No,No
1_1_jpg.rf.40ed276ad206042c62f1680c35f35c15.jpg,Fire Detection,Fire,0.998,vit_fire,Fire,0.998,Fire,No,No
1_1_jpg.rf.40ed276ad206042c62f1680c35f35c15.jpg,Fire Detection,Fire,0.998,opencv_flame,No Flame Color,0.0,"0 region(s), image_percent=0.0000, min_area=346.1",No,No
1_1_jpg.rf.40ed276ad206042c62f1680c35f35c15.jpg,Fire Detection,Fire,0.998,clip_fire_evidence,Visible Fire,0.675,vit_fire 0.998 >= 0.6; flame_color=0.0000,No,No
1_21_jpg.rf.d6064d5fdb2e8eaaf9c84ff604781510.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
1_21_jpg.rf.d6064d5fdb2e8eaaf9c84ff604781510.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"5 region(s), image_percent=0.2960, min_area=346.1",Yes,Yes
1_21_jpg.rf.d6064d5fdb2e8eaaf9c84ff604781510.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.603,vit_fire 0.998 >= 0.6; flame_color=0.2960,No,No
1_22_jpg.rf.2e82a522c640d4d6d6a2e2f742c78883.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
1_22_jpg.rf.2e82a522c640d4d6d6a2e2f742c78883.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"8 region(s), image_percent=0.0964, min_area=346.1",Yes,Yes
1_22_jpg.rf.2e82a522c640d4d6d6a2e2f742c78883.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.96,vit_fire 0.998 >= 0.6; flame_color=0.0964,No,No
1_25_jpg.rf.2842aca7d1d8b211f12c5478fcae64bd.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
1_25_jpg.rf.2842aca7d1d8b211f12c5478fcae64bd.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"6 region(s), image_percent=0.1138, min_area=346.1",Yes,Yes
1_25_jpg.rf.2842aca7d1d8b211f12c5478fcae64bd.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.976,vit_fire 0.998 >= 0.6; flame_color=0.1138,No,No
1_26_jpg.rf.8294bc581c2fd130ee454f6750c85ef3.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.998,Fire,No,No
1_26_jpg.rf.8294bc581c2fd130ee454f6750c85ef3.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"1 region(s), image_percent=0.1741, min_area=346.1",Yes,Yes
1_26_jpg.rf.8294bc581c2fd130ee454f6750c85ef3.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.954,vit_fire 0.998 >= 0.6; flame_color=0.1741,No,No
1_2_jpg.rf.c0b301ca9febca7c8eac5d02a7efbd6a.jpg,Fire Detection,Fire,0.998,vit_fire,Fire,0.998,Fire,No,No
1_2_jpg.rf.c0b301ca9febca7c8eac5d02a7efbd6a.jpg,Fire Detection,Fire,0.998,opencv_flame,No Flame Color,0.0,"0 region(s), image_percent=0.0000, min_area=346.1",No,No
1_2_jpg.rf.c0b301ca9febca7c8eac5d02a7efbd6a.jpg,Fire Detection,Fire,0.998,clip_fire_evidence,Visible Fire,0.706,vit_fire 0.998 >= 0.6; flame_color=0.0000,No,No
1_31_jpg.rf.09e6919797529c0067c67abd66a7283e.jpg,Fire Detection,Fire,1.0,vit_fire,Fire,0.999,Fire,No,No
1_31_jpg.rf.09e6919797529c0067c67abd66a7283e.jpg,Fire Detection,Fire,1.0,opencv_flame,Flame Color Detected,1.0,"2 region(s), image_percent=0.0433, min_area=346.1",Yes,Yes
1_31_jpg.rf.09e6919797529c0067c67abd66a7283e.jpg,Fire Detection,Fire,1.0,clip_fire_evidence,Visible Fire,0.851,vit_fire 0.999 >= 0.6; flame_color=0.0433,No,No
