Image_ID,Engine,Engine_Final_Decision,Engine_Confidence,Method,Method_Decision,Method_Confidence,Method_Reason,Localized,Annotation_Source
281b7ec3-cf50-474e-a0a5-1fffff956c4e_jpg.rf.0a7421dd784e4b3f8da1047473056421.jpg,Smoke Detection,No Smoke,0.986,opencv_smoke,No Smoke Color,0.36,"1 region(s), image_percent=0.0054, threshold=0.015, min_area=519.2",Yes,Yes
281b7ec3-cf50-474e-a0a5-1fffff956c4e_jpg.rf.0a7421dd784e4b3f8da1047473056421.jpg,Smoke Detection,No Smoke,0.986,opencv_dark_smoke,Dark Smoke Detected,1.0,"6 region(s), image_percent=0.0319, threshold=0.01, min_area=346.1",Yes,Yes
281b7ec3-cf50-474e-a0a5-1fffff956c4e_jpg.rf.0a7421dd784e4b3f8da1047473056421.jpg,Smoke Detection,No Smoke,0.986,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"7 region(s), image_percent=0.0930, threshold=0.02, texture_score=29.88, min_area=692.2",Yes,Yes
2836b9ad-c28c-400c-8248-cf7af785bb90_jpg.rf.d407f9e9fce975fd961de16188a96625.jpg,Smoke Detection,No Smoke,0.945,clip_smoke,No Smoke,0.945,"best_label=No Smoke, confidence=0.945, threshold=0.42",No,No
2836b9ad-c28c-400c-8248-cf7af785bb90_jpg.rf.d407f9e9fce975fd961de16188a96625.jpg,Smoke Detection,No Smoke,0.945,clip_smoke_plume,Smoke,0.543,"best_label=Large Smoke Plume, confidence=0.543, threshold=0.34",No,No
2836b9ad-c28c-400c-8248-cf7af785bb90_jpg.rf.d407f9e9fce975fd961de16188a96625.jpg,Smoke Detection,No Smoke,0.945,opencv_smoke,No Smoke Color,0.0,"0 region(s), image_percent=0.0000, threshold=0.015, min_area=519.2",No,No
2836b9ad-c28c-400c-8248-cf7af785bb90_jpg.rf.d407f9e9fce975fd961de16188a96625.jpg,Smoke Detection,No Smoke,0.945,opencv_dark_smoke,Dark Smoke Detected,1.0,"7 region(s), image_percent=0.1414, threshold=0.01, min_area=346.1",Yes,Yes
2836b9ad-c28c-400c-8248-cf7af785bb90_jpg.rf.d407f9e9fce975fd961de16188a96625.jpg,Smoke Detection,No Smoke,0.945,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"7 region(s), image_percent=0.0651, threshold=0.02, texture_score=38.24, min_area=692.2",Yes,Yes
28546362-edf6-473a-ae4f-1d4b3cf00f39_jpg.rf.d077a6e800afffef5812997d1502df99.jpg,Smoke Detection,Smoke,0.985,clip_smoke,Smoke,0.627,"best_label=Smoke, confidence=0.627, threshold=0.42",No,No
28546362-edf6-473a-ae4f-1d4b3cf00f39_jpg.rf.d077a6e800afffef5812997d1502df99.jpg,Smoke Detection,Smoke,0.985,clip_smoke_plume,Smoke,0.835,"best_label=Large Smoke Plume, confidence=0.835, threshold=0.34",No,No
28546362-edf6-473a-ae4f-1d4b3cf00f39_jpg.rf.d077a6e800afffef5812997d1502df99.jpg,Smoke Detection,Smoke,0.985,opencv_smoke,Smoke Color Detected,1.0,"2 region(s), image_percent=0.0296, threshold=0.015, min_area=519.2",Yes,Yes
28546362-edf6-473a-ae4f-1d4b3cf00f39_jpg.rf.d077a6e800afffef5812997d1502df99.jpg,Smoke Detection,Smoke,0.985,opencv_dark_smoke,Dark Smoke Detected,1.0,"3 region(s), image_percent=0.1282, threshold=0.01, min_area=346.1",Yes,Yes
28546362-edf6-473a-ae4f-1d4b3cf00f39_jpg.rf.d077a6e800afffef5812997d1502df99.jpg,Smoke Detection,Smoke,0.985,opencv_bright_plume,No Bright Smoke Plume,0.549,"1 region(s), image_percent=0.0110, threshold=0.02, texture_score=10.19, min_area=692.2",Yes,Yes
2898814f-c71d-4b00-887a-588169125b69_jpg.rf.fc7713ecd0c1fc6be7ad87e2c4e2a4b7.jpg,Smoke Detection,Smoke,0.941,clip_smoke,Smoke,0.563,"best_label=Smoke, confidence=0.563, threshold=0.42",No,No
2898814f-c71d-4b00-887a-588169125b69_jpg.rf.fc7713ecd0c1fc6be7ad87e2c4e2a4b7.jpg,Smoke Detection,Smoke,0.941,clip_smoke_plume,Smoke,0.941,"best_label=Large Smoke Plume, confidence=0.941, threshold=0.34",No,No
2898814f-c71d-4b00-887a-588169125b69_jpg.rf.fc7713ecd0c1fc6be7ad87e2c4e2a4b7.jpg,Smoke Detection,Smoke,0.941,opencv_smoke,No Smoke Color,0.0,"0 region(s), image_percent=0.0000, threshold=0.015, min_area=519.2",No,No
2898814f-c71d-4b00-887a-588169125b69_jpg.rf.fc7713ecd0c1fc6be7ad87e2c4e2a4b7.jpg,Smoke Detection,Smoke,0.941,opencv_dark_smoke,No Dark Smoke,0.0,"0 region(s), image_percent=0.0000, threshold=0.01, min_area=346.1",No,No
2898814f-c71d-4b00-887a-588169125b69_jpg.rf.fc7713ecd0c1fc6be7ad87e2c4e2a4b7.jpg,Smoke Detection,Smoke,0.941,opencv_bright_plume,No Bright Smoke Plume,0.0,"0 region(s), image_percent=0.0000, threshold=0.02, texture_score=0.00, min_area=692.2",No,No
28c91459-0a93-401f-8d0e-96edd26d4071_jpg.rf.f8aef07f1bde1d7f1e93965ce5c7f2c0.jpg,Smoke Detection,No Smoke,0.871,clip_smoke,No Smoke,0.871,"best_label=No Smoke, confidence=0.871, threshold=0.42",No,No
28c91459-0a93-401f-8d0e-96edd26d4071_jpg.rf.f8aef07f1bde1d7f1e93965ce5c7f2c0.jpg,Smoke Detection,No Smoke,0.871,clip_smoke_plume,Smoke,0.875,"best_label=Large Smoke Plume, confidence=0.875, threshold=0.34",No,No
28c91459-0a93-401f-8d0e-96edd26d4071_jpg.rf.f8aef07f1bde1d7f1e93965ce5c7f2c0.jpg,Smoke Detection,No Smoke,0.871,opencv_smoke,Smoke Color Detected,1.0,"5 region(s), image_percent=0.1850, threshold=0.015, min_area=519.2",Yes,Yes
28c91459-0a93-401f-8d0e-96edd26d4071_jpg.rf.f8aef07f1bde1d7f1e93965ce5c7f2c0.jpg,Smoke Detection,No Smoke,0.871,opencv_dark_smoke,Dark Smoke Detected,1.0,"4 region(s), image_percent=0.4486, threshold=0.01, min_area=346.1",Yes,Yes
28c91459-0a93-401f-8d0e-96edd26d4071_jpg.rf.f8aef07f1bde1d7f1e93965ce5c7f2c0.jpg,Smoke Detection,No Smoke,0.871,opencv_bright_plume,No Bright Smoke Plume,0.561,"2 region(s), image_percent=0.0112, threshold=0.02, texture_score=24.58, min_area=692.2",Yes,Yes
291fd441-e65d-4476-971c-e172c3fd9700_jpg.rf.5e15888468941757028b45b8dd87186a.jpg,Smoke Detection,No Smoke,0.98,clip_smoke,No Smoke,0.98,"best_label=No Smoke, confidence=0.980, threshold=0.42",No,No
291fd441-e65d-4476-971c-e172c3fd9700_jpg.rf.5e15888468941757028b45b8dd87186a.jpg,Smoke Detection,No Smoke,0.98,clip_smoke_plume,Smoke,0.768,"best_label=Thin Smoke Or Haze, confidence=0.768, threshold=0.34",No,No
291fd441-e65d-4476-971c-e172c3fd9700_jpg.rf.5e15888468941757028b45b8dd87186a.jpg,Smoke Detection,No Smoke,0.98,opencv_smoke,No Smoke Color,0.0,"0 region(s), image_percent=0.0000, threshold=0.015, min_area=519.2",No,No
291fd441-e65d-4476-971c-e172c3fd9700_jpg.rf.5e15888468941757028b45b8dd87186a.jpg,Smoke Detection,No Smoke,0.98,opencv_dark_smoke,No Dark Smoke,0.0,"0 region(s), image_percent=0.0000, threshold=0.01, min_area=346.1",No,No
291fd441-e65d-4476-971c-e172c3fd9700_jpg.rf.5e15888468941757028b45b8dd87186a.jpg,Smoke Detection,No Smoke,0.98,opencv_bright_plume,No Bright Smoke Plume,0.807,"2 region(s), image_percent=0.0161, threshold=0.02, texture_score=33.18, min_area=692.2",Yes,Yes
295fc137-ee75-4ebc-940d-dd8b1e68dfd8_jpg.rf.25b6fad84f7ddd0c6f9ab45039a8f4de.jpg,Smoke Detection,No Smoke,0.887,clip_smoke,No Smoke,0.887,"best_label=No Smoke, confidence=0.887, threshold=0.42",No,No
295fc137-ee75-4ebc-940d-dd8b1e68dfd8_jpg.rf.25b6fad84f7ddd0c6f9ab45039a8f4de.jpg,Smoke Detection,No Smoke,0.887,clip_smoke_plume,Smoke,0.792,"best_label=Thin Smoke Or Haze, confidence=0.792, threshold=0.34",No,No
295fc137-ee75-4ebc-940d-dd8b1e68dfd8_jpg.rf.25b6fad84f7ddd0c6f9ab45039a8f4de.jpg,Smoke Detection,No Smoke,0.887,opencv_smoke,No Smoke Color,0.0,"0 region(s), image_percent=0.0000, threshold=0.015, min_area=519.2",No,No
295fc137-ee75-4ebc-940d-dd8b1e68dfd8_jpg.rf.25b6fad84f7ddd0c6f9ab45039a8f4de.jpg,Smoke Detection,No Smoke,0.887,opencv_dark_smoke,No Dark Smoke,0.0,"0 region(s), image_percent=0.0000, threshold=0.01, min_area=346.1",No,No
295fc137-ee75-4ebc-940d-dd8b1e68dfd8_jpg.rf.25b6fad84f7ddd0c6f9ab45039a8f4de.jpg,Smoke Detection,No Smoke,0.887,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"1 region(s), image_percent=0.0202, threshold=0.02, texture_score=23.29, min_area=692.2",Yes,Yes
29843511-c207-43b5-92d6-3c4c787499c7_jpg.rf.872628827b30a04c54dda57b6443c645.jpg,Smoke Detection,No Smoke,0.905,clip_smoke,No Smoke,0.905,"best_label=No Smoke, confidence=0.905, threshold=0.42",No,No
29843511-c207-43b5-92d6-3c4c787499c7_jpg.rf.872628827b30a04c54dda57b6443c645.jpg,Smoke Detection,No Smoke,0.905,clip_smoke_plume,Smoke,0.809,"best_label=Thin Smoke Or Haze, confidence=0.809, threshold=0.34",No,No
29843511-c207-43b5-92d6-3c4c787499c7_jpg.rf.872628827b30a04c54dda57b6443c645.jpg,Smoke Detection,No Smoke,0.905,opencv_smoke,Smoke Color Detected,1.0,"1 region(s), image_percent=0.4851, threshold=0.015, min_area=519.2",Yes,Yes
29843511-c207-43b5-92d6-3c4c787499c7_jpg.rf.872628827b30a04c54dda57b6443c645.jpg,Smoke Detection,No Smoke,0.905,opencv_dark_smoke,Dark Smoke Detected,1.0,"1 region(s), image_percent=0.5148, threshold=0.01, min_area=346.1",Yes,Yes
29843511-c207-43b5-92d6-3c4c787499c7_jpg.rf.872628827b30a04c54dda57b6443c645.jpg,Smoke Detection,No Smoke,0.905,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"1 region(s), image_percent=0.3481, threshold=0.02, texture_score=5.99, min_area=692.2",Yes,Yes
2986fcea-dee0-44b8-b42a-dc658af47c32_jpg.rf.7f0d01acf69ecf70de9dd34e2b0829a2.jpg,Smoke Detection,No Smoke,0.986,clip_smoke,No Smoke,0.986,"best_label=No Smoke, confidence=0.986, threshold=0.42",No,No
2986fcea-dee0-44b8-b42a-dc658af47c32_jpg.rf.7f0d01acf69ecf70de9dd34e2b0829a2.jpg,Smoke Detection,No Smoke,0.986,clip_smoke_plume,Smoke,0.78,"best_label=Thin Smoke Or Haze, confidence=0.780, threshold=0.34",No,No
2986fcea-dee0-44b8-b42a-dc658af47c32_jpg.rf.7f0d01acf69ecf70de9dd34e2b0829a2.jpg,Smoke Detection,No Smoke,0.986,opencv_smoke,Smoke Color Detected,1.0,"1 region(s), image_percent=0.7081, threshold=0.015, min_area=519.2",Yes,Yes
2986fcea-dee0-44b8-b42a-dc658af47c32_jpg.rf.7f0d01acf69ecf70de9dd34e2b0829a2.jpg,Smoke Detection,No Smoke,0.986,opencv_dark_smoke,Dark Smoke Detected,1.0,"4 region(s), image_percent=0.4052, threshold=0.01, min_area=346.1",Yes,Yes
2986fcea-dee0-44b8-b42a-dc658af47c32_jpg.rf.7f0d01acf69ecf70de9dd34e2b0829a2.jpg,Smoke Detection,No Smoke,0.986,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"2 region(s), image_percent=0.8335, threshold=0.02, texture_score=9.07, min_area=692.2",Yes,Yes
29926960-cb60-4ec5-aecd-8a2ed924058b_jpg.rf.83deda6afbd169de18157ffc148a3ddf.jpg,Smoke Detection,No Smoke,0.975,clip_smoke,No Smoke,0.975,"best_label=No Smoke, confidence=0.975, threshold=0.42",No,No
29926960-cb60-4ec5-aecd-8a2ed924058b_jpg.rf.83deda6afbd169de18157ffc148a3ddf.jpg,Smoke Detection,No Smoke,0.975,clip_smoke_plume,Smoke,0.975,"best_label=Thin Smoke Or Haze, confidence=0.975, threshold=0.34",No,No
29926960-cb60-4ec5-aecd-8a2ed924058b_jpg.rf.83deda6afbd169de18157ffc148a3ddf.jpg,Smoke Detection,No Smoke,0.975,opencv_smoke,No Smoke Color,0.2,"1 region(s), image_percent=0.0030, threshold=0.015, min_area=519.2",Yes,Yes
29926960-cb60-4ec5-aecd-8a2ed924058b_jpg.rf.83deda6afbd169de18157ffc148a3ddf.jpg,Smoke Detection,No Smoke,0.975,opencv_dark_smoke,No Dark Smoke,0.0,"0 region(s), image_percent=0.0000, threshold=0.01, min_area=346.1",No,No
29926960-cb60-4ec5-aecd-8a2ed924058b_jpg.rf.83deda6afbd169de18157ffc148a3ddf.jpg,Smoke Detection,No Smoke,0.975,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"1 region(s), image_percent=0.0237, threshold=0.02, texture_score=51.68, min_area=692.2",Yes,Yes
29bcd8bc-23c7-4f1e-94a3-8267c0064b94_jpg.rf.74fe22f997455d010f2590530055d9fa.jpg,Smoke Detection,Smoke,1.0,clip_smoke,Smoke,0.917,"best_label=Smoke, confidence=0.917, threshold=0.42",No,No
29bcd8bc-23c7-4f1e-94a3-8267c0064b94_jpg.rf.74fe22f997455d010f2590530055d9fa.jpg,Smoke Detection,Smoke,1.0,clip_smoke_plume,Smoke,0.997,"best_label=Large Smoke Plume, confidence=0.997, threshold=0.34",No,No
29bcd8bc-23c7-4f1e-94a3-8267c0064b94_jpg.rf.74fe22f997455d010f2590530055d9fa.jpg,Smoke Detection,Smoke,1.0,opencv_smoke,Smoke Color Detected,1.0,"5 region(s), image_percent=0.1370, threshold=0.015, min_area=519.2",Yes,Yes
29bcd8bc-23c7-4f1e-94a3-8267c0064b94_jpg.rf.74fe22f997455d010f2590530055d9fa.jpg,Smoke Detection,Smoke,1.0,opencv_dark_smoke,Dark Smoke Detected,1.0,"5 region(s), image_percent=0.1296, threshold=0.01, min_area=346.1",Yes,Yes
29bcd8bc-23c7-4f1e-94a3-8267c0064b94_jpg.rf.74fe22f997455d010f2590530055d9fa.jpg,Smoke Detection,Smoke,1.0,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"5 region(s), image_percent=0.4443, threshold=0.02, texture_score=10.77, min_area=692.2",Yes,Yes
2a59c336-4aae-41ba-8d05-c9ce87efe2a2_jpg.rf.5357d8597fa0a6cdf9defeaaf427bfe2.jpg,Smoke Detection,Smoke,0.98,clip_smoke,No Smoke,0.836,"best_label=No Smoke, confidence=0.836, threshold=0.42",No,No
2a59c336-4aae-41ba-8d05-c9ce87efe2a2_jpg.rf.5357d8597fa0a6cdf9defeaaf427bfe2.jpg,Smoke Detection,Smoke,0.98,clip_smoke_plume,Smoke,0.83,"best_label=Large Smoke Plume, confidence=0.830, threshold=0.34",No,No
2a59c336-4aae-41ba-8d05-c9ce87efe2a2_jpg.rf.5357d8597fa0a6cdf9defeaaf427bfe2.jpg,Smoke Detection,Smoke,0.98,opencv_smoke,No Smoke Color,0.0,"0 region(s), image_percent=0.0000, threshold=0.015, min_area=519.2",No,No
2a59c336-4aae-41ba-8d05-c9ce87efe2a2_jpg.rf.5357d8597fa0a6cdf9defeaaf427bfe2.jpg,Smoke Detection,Smoke,0.98,opencv_dark_smoke,Dark Smoke Detected,1.0,"5 region(s), image_percent=0.1071, threshold=0.01, min_area=346.1",Yes,Yes
2a59c336-4aae-41ba-8d05-c9ce87efe2a2_jpg.rf.5357d8597fa0a6cdf9defeaaf427bfe2.jpg,Smoke Detection,Smoke,0.98,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"3 region(s), image_percent=0.0247, threshold=0.02, texture_score=31.64, min_area=692.2",Yes,Yes
2aa55fa4-969a-48ea-bb11-90b4de3d07ae_jpg.rf.c06a1b89942556adc21b03aaaea0f44e.jpg,Smoke Detection,No Smoke,0.878,clip_smoke,No Smoke,0.878,"best_label=No Smoke, confidence=0.878, threshold=0.42",No,No
2aa55fa4-969a-48ea-bb11-90b4de3d07ae_jpg.rf.c06a1b89942556adc21b03aaaea0f44e.jpg,Smoke Detection,No Smoke,0.878,clip_smoke_plume,Smoke,0.874,"best_label=Thin Smoke Or Haze, confidence=0.874, threshold=0.34",No,No
2aa55fa4-969a-48ea-bb11-90b4de3d07ae_jpg.rf.c06a1b89942556adc21b03aaaea0f44e.jpg,Smoke Detection,No Smoke,0.878,opencv_smoke,No Smoke Color,0.0,"0 region(s), image_percent=0.0000, threshold=0.015, min_area=519.2",No,No
2aa55fa4-969a-48ea-bb11-90b4de3d07ae_jpg.rf.c06a1b89942556adc21b03aaaea0f44e.jpg,Smoke Detection,No Smoke,0.878,opencv_dark_smoke,No Dark Smoke,0.0,"0 region(s), image_percent=0.0000, threshold=0.01, min_area=346.1",No,No
2aa55fa4-969a-48ea-bb11-90b4de3d07ae_jpg.rf.c06a1b89942556adc21b03aaaea0f44e.jpg,Smoke Detection,No Smoke,0.878,opencv_bright_plume,No Bright Smoke Plume,0.644,"1 region(s), image_percent=0.0129, threshold=0.02, texture_score=55.73, min_area=692.2",Yes,Yes
2c2a4c6f-21cf-4348-9186-ff0d24a96082_jpg.rf.cd85f017d49ef66c8fbd00df0d09047b.jpg,Smoke Detection,No Smoke,0.872,clip_smoke,No Smoke,0.872,"best_label=No Smoke, confidence=0.872, threshold=0.42",No,No
2c2a4c6f-21cf-4348-9186-ff0d24a96082_jpg.rf.cd85f017d49ef66c8fbd00df0d09047b.jpg,Smoke Detection,No Smoke,0.872,clip_smoke_plume,Smoke,0.953,"best_label=Thin Smoke Or Haze, confidence=0.953, threshold=0.34",No,No
2c2a4c6f-21cf-4348-9186-ff0d24a96082_jpg.rf.cd85f017d49ef66c8fbd00df0d09047b.jpg,Smoke Detection,No Smoke,0.872,opencv_smoke,Smoke Color Detected,1.0,"2 region(s), image_percent=0.2621, threshold=0.015, min_area=519.2",Yes,Yes
2c2a4c6f-21cf-4348-9186-ff0d24a96082_jpg.rf.cd85f017d49ef66c8fbd00df0d09047b.jpg,Smoke Detection,No Smoke,0.872,opencv_dark_smoke,Dark Smoke Detected,1.0,"3 region(s), image_percent=0.2425, threshold=0.01, min_area=346.1",Yes,Yes
2c2a4c6f-21cf-4348-9186-ff0d24a96082_jpg.rf.cd85f017d49ef66c8fbd00df0d09047b.jpg,Smoke Detection,No Smoke,0.872,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"4 region(s), image_percent=0.2080, threshold=0.02, texture_score=12.92, min_area=692.2",Yes,Yes
2c3fe9db-b498-43c5-a086-e2c9b55f5f3f_jpg.rf.93f44d481569390dfa2467a72259fd0e.jpg,Smoke Detection,Smoke,0.953,clip_smoke,No Smoke,0.708,"best_label=No Smoke, confidence=0.708, threshold=0.42",No,No
2c3fe9db-b498-43c5-a086-e2c9b55f5f3f_jpg.rf.93f44d481569390dfa2467a72259fd0e.jpg,Smoke Detection,Smoke,0.953,clip_smoke_plume,Smoke,0.803,"best_label=Large Smoke Plume, confidence=0.803, threshold=0.34",No,No
2c3fe9db-b498-43c5-a086-e2c9b55f5f3f_jpg.rf.93f44d481569390dfa2467a72259fd0e.jpg,Smoke Detection,Smoke,0.953,opencv_smoke,Smoke Color Detected,1.0,"6 region(s), image_percent=0.2458, threshold=0.015, min_area=519.2",Yes,Yes
2c3fe9db-b498-43c5-a086-e2c9b55f5f3f_jpg.rf.93f44d481569390dfa2467a72259fd0e.jpg,Smoke Detection,Smoke,0.953,opencv_dark_smoke,Dark Smoke Detected,1.0,"5 region(s), image_percent=0.5602, threshold=0.01, min_area=346.1",Yes,Yes
2c3fe9db-b498-43c5-a086-e2c9b55f5f3f_jpg.rf.93f44d481569390dfa2467a72259fd0e.jpg,Smoke Detection,Smoke,0.953,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"6 region(s), image_percent=0.1792, threshold=0.02, texture_score=8.26, min_area=692.2",Yes,Yes
2d6373e1-7652-412b-9456-63ae1a153409_jpg.rf.26cea36edf6f2caf180014d018098d5b.jpg,Smoke Detection,Smoke,1.0,clip_smoke,No Smoke,0.707,"best_label=No Smoke, confidence=0.707, threshold=0.42",No,No
2d6373e1-7652-412b-9456-63ae1a153409_jpg.rf.26cea36edf6f2caf180014d018098d5b.jpg,Smoke Detection,Smoke,1.0,clip_smoke_plume,Smoke,0.855,"best_label=Large Smoke Plume, confidence=0.855, threshold=0.34",No,No
2d6373e1-7652-412b-9456-63ae1a153409_jpg.rf.26cea36edf6f2caf180014d018098d5b.jpg,Smoke Detection,Smoke,1.0,opencv_smoke,Smoke Color Detected,1.0,"3 region(s), image_percent=0.6684, threshold=0.015, min_area=519.2",Yes,Yes
2d6373e1-7652-412b-9456-63ae1a153409_jpg.rf.26cea36edf6f2caf180014d018098d5b.jpg,Smoke Detection,Smoke,1.0,opencv_dark_smoke,Dark Smoke Detected,1.0,"2 region(s), image_percent=0.4871, threshold=0.01, min_area=346.1",Yes,Yes
2d6373e1-7652-412b-9456-63ae1a153409_jpg.rf.26cea36edf6f2caf180014d018098d5b.jpg,Smoke Detection,Smoke,1.0,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"4 region(s), image_percent=0.2485, threshold=0.02, texture_score=6.35, min_area=692.2",Yes,Yes
2d73e279-e1ff-4d87-844d-24e52bedb957_jpg.rf.c75f40ec70c8fd71421f2eae5bac7a4b.jpg,Smoke Detection,No Smoke,0.97,clip_smoke,No Smoke,0.97,"best_label=No Smoke, confidence=0.970, threshold=0.42",No,No
2d73e279-e1ff-4d87-844d-24e52bedb957_jpg.rf.c75f40ec70c8fd71421f2eae5bac7a4b.jpg,Smoke Detection,No Smoke,0.97,clip_smoke_plume,Smoke,0.805,"best_label=Thin Smoke Or Haze, confidence=0.805, threshold=0.34",No,No
2d73e279-e1ff-4d87-844d-24e52bedb957_jpg.rf.c75f40ec70c8fd71421f2eae5bac7a4b.jpg,Smoke Detection,No Smoke,0.97,opencv_smoke,Smoke Color Detected,1.0,"3 region(s), image_percent=0.1405, threshold=0.015, min_area=519.2",Yes,Yes
2d73e279-e1ff-4d87-844d-24e52bedb957_jpg.rf.c75f40ec70c8fd71421f2eae5bac7a4b.jpg,Smoke Detection,No Smoke,0.97,opencv_dark_smoke,Dark Smoke Detected,1.0,"2 region(s), image_percent=0.3664, threshold=0.01, min_area=346.1",Yes,Yes
2d73e279-e1ff-4d87-844d-24e52bedb957_jpg.rf.c75f40ec70c8fd71421f2eae5bac7a4b.jpg,Smoke Detection,No Smoke,0.97,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"5 region(s), image_percent=0.0391, threshold=0.02, texture_score=22.23, min_area=692.2",Yes,Yes
2daa206d-f8cf-4029-89b3-a3f8100a93dd_jpg.rf.92bb2fcf0271d2ab6d3c581976770fdc.jpg,Smoke Detection,No Smoke,0.924,clip_smoke,No Smoke,0.924,"best_label=No Smoke, confidence=0.924, threshold=0.42",No,No
2daa206d-f8cf-4029-89b3-a3f8100a93dd_jpg.rf.92bb2fcf0271d2ab6d3c581976770fdc.jpg,Smoke Detection,No Smoke,0.924,clip_smoke_plume,Smoke,0.774,"best_label=Thin Smoke Or Haze, confidence=0.774, threshold=0.34",No,No
2daa206d-f8cf-4029-89b3-a3f8100a93dd_jpg.rf.92bb2fcf0271d2ab6d3c581976770fdc.jpg,Smoke Detection,No Smoke,0.924,opencv_smoke,Smoke Color Detected,1.0,"1 region(s), image_percent=0.0647, threshold=0.015, min_area=519.2",Yes,Yes
2daa206d-f8cf-4029-89b3-a3f8100a93dd_jpg.rf.92bb2fcf0271d2ab6d3c581976770fdc.jpg,Smoke Detection,No Smoke,0.924,opencv_dark_smoke,Dark Smoke Detected,1.0,"4 region(s), image_percent=0.2891, threshold=0.01, min_area=346.1",Yes,Yes
2daa206d-f8cf-4029-89b3-a3f8100a93dd_jpg.rf.92bb2fcf0271d2ab6d3c581976770fdc.jpg,Smoke Detection,No Smoke,0.924,opencv_bright_plume,No Bright Smoke Plume,0.237,"1 region(s), image_percent=0.0047, threshold=0.02, texture_score=23.40, min_area=692.2",Yes,Yes
2f78ae6b-ca06-475b-80e2-d522e535f62a_jpg.rf.88f45b77f69d30a7c2a43605291fdb69.jpg,Smoke Detection,Smoke,1.0,clip_smoke,Smoke,0.789,"best_label=Smoke, confidence=0.789, threshold=0.42",No,No
2f78ae6b-ca06-475b-80e2-d522e535f62a_jpg.rf.88f45b77f69d30a7c2a43605291fdb69.jpg,Smoke Detection,Smoke,1.0,clip_smoke_plume,Smoke,0.949,"best_label=Large Smoke Plume, confidence=0.949, threshold=0.34",No,No
2f78ae6b-ca06-475b-80e2-d522e535f62a_jpg.rf.88f45b77f69d30a7c2a43605291fdb69.jpg,Smoke Detection,Smoke,1.0,opencv_smoke,No Smoke Color,0.0,"0 region(s), image_percent=0.0000, threshold=0.015, min_area=519.2",No,No
2f78ae6b-ca06-475b-80e2-d522e535f62a_jpg.rf.88f45b77f69d30a7c2a43605291fdb69.jpg,Smoke Detection,Smoke,1.0,opencv_dark_smoke,Dark Smoke Detected,1.0,"3 region(s), image_percent=0.0780, threshold=0.01, min_area=346.1",Yes,Yes
2f78ae6b-ca06-475b-80e2-d522e535f62a_jpg.rf.88f45b77f69d30a7c2a43605291fdb69.jpg,Smoke Detection,Smoke,1.0,opencv_bright_plume,No Bright Smoke Plume,0.0,"0 region(s), image_percent=0.0000, threshold=0.02, texture_score=0.00, min_area=692.2",No,No
2fcf751f-7ca9-4d32-b3d1-cb55743c0ffc_jpg.rf.06bd1cfd59ea815f368e853b1e009fb2.jpg,Smoke Detection,No Smoke,0.978,clip_smoke,No Smoke,0.978,"best_label=No Smoke, confidence=0.978, threshold=0.42",No,No
2fcf751f-7ca9-4d32-b3d1-cb55743c0ffc_jpg.rf.06bd1cfd59ea815f368e853b1e009fb2.jpg,Smoke Detection,No Smoke,0.978,clip_smoke_plume,Smoke,0.921,"best_label=Thin Smoke Or Haze, confidence=0.921, threshold=0.34",No,No
2fcf751f-7ca9-4d32-b3d1-cb55743c0ffc_jpg.rf.06bd1cfd59ea815f368e853b1e009fb2.jpg,Smoke Detection,No Smoke,0.978,opencv_smoke,Smoke Color Detected,1.0,"2 region(s), image_percent=0.6251, threshold=0.015, min_area=519.2",Yes,Yes
2fcf751f-7ca9-4d32-b3d1-cb55743c0ffc_jpg.rf.06bd1cfd59ea815f368e853b1e009fb2.jpg,Smoke Detection,No Smoke,0.978,opencv_dark_smoke,Dark Smoke Detected,1.0,"1 region(s), image_percent=0.9071, threshold=0.01, min_area=346.1",Yes,Yes
2fcf751f-7ca9-4d32-b3d1-cb55743c0ffc_jpg.rf.06bd1cfd59ea815f368e853b1e009fb2.jpg,Smoke Detection,No Smoke,0.978,opencv_bright_plume,Bright Smoke Plume Detected,1.0,"2 region(s), image_percent=0.0900, threshold=0.02, texture_score=11.88, min_area=692.2",Yes,Yes
2fe8d7da-86fc-47fc-a685-8b1ad1dd75c6_jpg.rf.c5fed870b550729962c689ee1b67628d.jpg,Smoke Detection,Smoke,1.0,clip_smoke,No Smoke,0.521,"best_label=No Smoke, confidence=0.521, threshold=0.42",No,No
2fe8d7da-86fc-47fc-a685-8b1ad1dd75c6_jpg.rf.c5fed870b550729962c689ee1b67628d.jpg,Smoke Detection,Smoke,1.0,clip_smoke_plume,Smoke,0.967,"best_label=Large Smoke Plume, confidence=0.967, threshold=0.34",No,No
